RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
23,"Jonas Valanciunas, TOR",77,22.4,.628,8.3,11.8,21.3,12.1,30.3,21.4,22.52,307.3,10.2
24,"Kevin Love, CLE",59,28.0,.614,9.9,8.7,23.4,7.0,29.8,18.6,22.44,291.8,9.7
25,"JaVale McGee, GS",65,9.5,.641,10.9,8.9,17.8,11.5,18.7,15.4,22.39,108.2,3.6
26,"Greg Monroe, BOS/MIL/PHX",51,20.4,.598,17.6,14.5,24.2,0.0,0.0,0.0,21.24,165.2,5.5
27,"Tyreke Evans, MEM",52,30.9,.561,20.9,9.1,28.2,3.1,16.3,9.5,21.16,255.6,8.5
28,"Trey Burke, NY",36,21.8,.563,27.3,6.9,26.0,1.8,8.2,5.0,21.11,118.5,3.9
29,"DeMar DeRozan, TOR",80,33.9,.555,18.5,7.8,29.0,2.5,10.4,6.5,21.10,429.0,14.3
30,"David West, GS",73,13.7,.600,21.9,12.7,21.1,7.7,18.2,13.3,21.01,141.8,4.7
31,"Rudy Gobert, UTAH",56,32.4,.657,10.5,14.0,15.9,10.4,27.0,18.8,20.71,274.1,9.1
32,"Steven Adams, OKC",76,32.7,.630,8.4,12.1,16.0,16.6,13.9,15.3,20.69,374.5,12.5
33,"Kemba Walker, CHA",80,34.2,.572,20.5,8.2,27.1,1.2,8.7,4.9,20.62,392.9,13.1
34,"Dwight Howard, CHA",81,30.4,.577,7.1,14.1,22.7,11.0,33.8,22.2,20.56,366.1,12.2
35,"Kristaps Porzingis, NY",48,32.4,.539,4.9,8.0,29.0,4.4,18.1,11.3,20.42,206.9,6.9
36,"Lou Williams, LAC",79,32.8,.574,18.9,10.6,29.3,1.7,6.6,4.2,20.29,378.3,12.6
37,"Larry Nance Jr., CLE/LAL",66,21.5,.605,13.5,8.4,16.0,12.4,22.0,17.2,20.18,184.2,6.1
38,"DeAndre Jordan, LAC",77,31.5,.648,12.1,14.1,14.5,15.1,37.6,26.5,20.17,346.3,11.5
39,"Ben Simmons, PHI",81,33.7,.557,31.7,13.3,23.5,5.9,19.5,13.0,20.03,368.4,12.3
40,"Kyle O'Quinn, NY",77,18.0,.625,22.6,14.3,17.2,9.7,27.8,18.8,20.01,194.6,6.5
41,"Julius Randle, LAL",82,26.7,.606,13.9,14.1,24.3,8.9,22.8,15.9,19.96,276.5,9.2
42,"Eric Bledsoe, MIL/PHX",74,31.4,.582,21.6,12.6,25.5,2.6,11.7,7.1,19.79,304.8,10.2
,"Nikola Vucevic, ORL",57,29.5,.533,16.2,9.2,24.9,6.6,27.8,17.1,19.79,230.8,7.7
44,"Bobby Portis, CHI",73,22.5,.548,11.1,9.3,24.7,10.0,23.0,16.3,19.78,202.9,6.8
45,"Blake Griffin, DET/LAC",58,34.0,.544,20.4,10.1,28.5,4.1,19.9,12.0,19.65,239.8,8.0
46,"Kyle Lowry, TOR",78,32.2,.598,30.2,10.3,22.6,3.0,16.1,9.7,19.53,319.4,10.6
47,"Alex Len, PHX",69,20.2,.612,12.8,12.2,16.3,13.2,26.7,19.8,19.37,182.6,6.1
48,"Jusuf Nurkic, POR",79,26.4,.528,10.2,13.1,25.1,10.0,26.9,18.5,19.28,270.3,9.0
49,"John Wall, WSH",41,34.4,.515,29.7,11.9,30.3,1.8,10.2,6.0,19.20,172.5,5.8
50,"Pau Gasol, SA",77,23.5,.539,22.3,10.1,20.5,7.8,30.2,19.0,18.98,226.5,7.6
51,"Darren Collison, IND",69,29.2,.610,31.9,7.4,18.3,2.1,7.8,5.0,18.86,236.8,7.9
52,"Dwight Powell, DAL",79,21.2,.656,13.8,8.9,14.7,8.7,21.3,14.7,18.82,205.2,6.8
,"Derrick Favors, UTAH",77,28.0,.593,10.3,8.9,17.4,10.6,18.5,14.6,18.82,235.2,7.8
54,"Nikola Mirotic, NO/CHI",55,27.2,.577,9.0,7.0,20.1,4.3,24.9,14.6,18.72,161.1,5.4
55,"Paul George, OKC",79,36.6,.570,13.2,10.6,25.3,2.7,14.9,8.6,18.71,354.0,11.8
56,"Bradley Beal, WSH",82,36.3,.564,16.7,9.6,26.8,2.3,11.5,6.9,18.51,355.7,11.9
57,"Otto Porter Jr., WSH",77,31.6,.602,13.4,6.4,17.7,4.8,18.1,11.4,18.37,285.6,9.5
58,"John Collins, ATL",74,24.1,.620,11.8,12.7,17.0,11.0,22.8,16.9,18.33,181.8,6.1
59,"Devin Booker, PHX",54,34.5,.561,15.4,11.8,30.7,1.5,12.7,7.0,18.12,212.0,7.1
60,"Rudy Gay, SA",57,21.6,.545,9.7,10.4,23.4,6.8,19.5,13.1,18.03,138.3,4.6
61,"Jordan Bell, GS",57,14.2,.641,28.5,14.3,14.0,8.9,19.0,14.3,18.00,89.3,3.0
62,"Trey Lyles, DEN",73,19.1,.591,11.9,8.0,20.4,4.5,23.5,14.0,17.95,134.0,4.5
63,"Michael Beasley, NY",74,22.3,.556,10.8,12.5,25.8,6.5,21.2,13.9,17.89,182.4,6.1
64,"Jrue Holiday, NO",81,36.1,.570,23.7,10.4,22.8,2.4,10.8,6.8,17.87,300.0,10.0
65,"J.J. Barea, DAL",69,23.2,.545,33.1,10.9,26.0,1.0,13.4,7.0,17.84,163.5,5.5
66,"Kelly Olynyk, MIA",76,23.4,.612,19.4,13.8,21.3,5.6,21.6,13.6,17.82,167.8,5.6
67,"Salah Mejri, DAL",61,12.0,.644,14.6,16.2,12.1,12.5,25.4,18.7,17.81,78.5,2.6
68,"T.J. Warren, PHX",65,33.0,.541,6.3,6.2,23.3,6.1,10.5,8.3,17.71,230.5,7.7
69,"Al Horford, BOS",72,31.6,.575,26.6,10.3,18.7,5.0,20.3,12.8,17.63,208.4,6.9
70,"Willie Cauley-Stein, SAC",73,28.0,.529,14.8,9.4,21.0,7.0,22.0,14.2,17.61,213.8,7.1
71,"Domantas Sabonis, IND",74,24.5,.567,14.4,13.1,21.2,10.4,25.2,17.8,17.57,188.6,6.3
72,"Kosta Koufos, SAC",71,19.6,.566,15.6,8.8,14.7,11.7,27.6,19.3,17.56,144.6,4.8
,"Jarrett Allen, BKN",72,20.0,.636,8.3,13.8,15.3,10.5,18.1,14.3,17.56,149.7,5.0
74,"Jakob Poeltl, TOR",82,18.6,.662,10.0,14.9,14.0,12.4,16.4,14.4,17.55,158.1,5.3
75,"Richaun Holmes, PHI",48,15.5,.585,17.3,7.1,16.2,8.6,21.4,15.2,17.47,66.5,2.2
76,"Khris Middleton, MIL",82,36.4,.577,16.8,9.8,23.5,1.8,15.0,8.4,17.45,309.4,10.3
77,"Marc Gasol, MEM",73,33.0,.532,18.2,11.5,25.1,3.7,25.3,14.2,17.42,244.9,8.2
78,"Zach Randolph, SAC",59,25.6,.529,12.1,11.0,26.4,7.0,23.7,15.0,17.41,133.0,4.4
,"Dennis Schroder, ATL",67,31.0,.515,22.4,9.8,30.2,2.4,8.8,5.6,17.41,198.7,6.6
80,"Tobias Harris, DET/LAC",80,33.4,.565,11.9,6.5,22.0,2.4,15.8,9.0,17.20,266.8,8.9
81,"Jabari Parker, MIL",31,24.0,.550,12.8,9.8,22.9,6.6,17.1,11.9,17.19,63.1,2.1
82,"Jeremy Lamb, CHA",80,24.6,.559,15.5,7.7,21.7,2.7,15.4,8.9,17.08,193.1,6.4
83,"Paul Millsap, DEN",38,30.1,.549,15.4,10.7,21.6,6.4,17.6,12.1,17.06,95.0,3.2
84,"Cheick Diallo, NO",52,11.2,.619,7.5,11.1,16.0,9.1,29.6,19.7,17.05,48.1,1.6
85,"Zaza Pachulia, GS",69,14.1,.612,22.4,14.8,16.6,11.0,25.0,18.5,17.00,92.9,3.1
,"CJ McCollum, POR",81,36.1,.536,13.3,7.4,25.6,2.0,9.9,6.0,17.00,283.7,9.5
,"Mason Plumlee, DEN",74,19.5,.586,20.6,14.8,16.6,10.4,20.8,15.6,17.00,137.5,4.6
88,"Rondae Hollis-Jefferson, BKN",68,28.3,.548,14.5,10.5,21.3,5.5,20.0,12.7,16.90,183.6,6.1
89,"Dirk Nowitzki, DAL",77,24.7,.575,12.3,5.2,19.3,1.2,25.2,12.8,16.76,174.7,5.8
90,"Donovan Mitchell, UTAH",79,33.4,.541,14.6,10.8,27.9,2.3,10.4,6.4,16.74,245.8,8.2
91,"Deyonta Davis, MEM",62,15.2,.621,11.0,8.8,14.6,9.0,22.0,15.3,16.69,85.7,2.9
92,"Myles Turner, IND",65,28.2,.567,9.5,10.5,18.9,5.8,19.8,12.8,16.65,165.7,5.5
93,"Ivan Rabb, MEM",36,14.3,.599,13.6,14.9,16.9,11.6,24.1,17.7,16.64,39.6,1.3
,"Goran Dragic, MIA",75,31.7,.543,20.9,9.7,25.4,2.5,11.9,7.2,16.64,200.0,6.7
95,"Gary Harris, DEN",67,34.4,.597,15.0,9.2,20.3,1.8,6.8,4.3,16.60,209.9,7.0
,"Elfrid Payton, ORL/PHX",63,28.7,.538,30.2,12.9,22.6,3.8,12.8,8.3,16.60,151.0,5.0
97,"Brook Lopez, LAL",74,23.4,.557,11.6,9.0,22.4,4.6,13.4,9.0,16.52,153.4,5.1
,"Joffrey Lauvergne, SA",55,9.7,.536,14.4,11.6,19.8,13.0,22.6,17.8,16.52,47.2,1.6
99,"Aaron Gordon, ORL",58,32.9,.530,11.3,8.9,23.2,5.0,21.5,13.2,16.51,142.8,4.8
100,"Jordan Clarkson, CLE/LAL",81,23.3,.542,16.0,9.2,22.7,3.3,9.1,6.2,16.50,155.0,5.2
101,"Delon Wright, TOR",69,20.8,.574,26.3,10.2,17.5,3.6,11.7,7.7,16.49,117.3,3.9
102,"Nene , HOU",52,14.6,.594,12.2,10.3,17.9,8.1,18.0,13.1,16.47,66.4,2.2
103,"Jeff Teague, MIN",70,33.0,.553,31.4,11.3,21.7,1.2,9.3,5.2,16.44,187.5,6.2
104,"Khem Birch, ORL",42,13.8,.582,16.4,10.1,12.7,13.2,21.1,17.1,16.43,50.3,1.7
105,"Will Barton, DEN",81,33.1,.562,20.6,9.3,20.8,3.0,14.2,8.6,16.21,228.8,7.6
106,"Jerami Grant, OKC",81,20.3,.607,8.5,8.0,15.5,5.6,16.2,10.7,16.19,139.9,4.7
107,"Jamal Murray, DEN",81,31.7,.576,16.9,10.6,22.5,3.6,9.4,6.5,16.17,197.9,6.6
108,"Daniel Theis, BOS",63,14.8,.616,14.7,14.7,14.9,10.7,21.2,16.0,16.16,65.0,2.2
109,"Klay Thompson, GS",73,34.3,.598,12.1,8.3,22.0,1.5,10.3,6.2,16.15,211.4,7.0
110,"Buddy Hield, SAC",80,25.3,.557,12.4,9.9,23.2,3.0,14.8,8.6,16.13,170.2,5.7
111,"Draymond Green, GS",70,32.7,.556,36.2,14.4,18.2,3.9,21.1,13.1,16.10,156.9,5.2
112,"Tyler Zeller, MIL/BKN",66,16.8,.598,10.2,10.2,13.1,10.9,19.4,15.1,16.01,89.5,3.0
113,"Reggie Jackson, DET",45,26.7,.516,24.5,10.2,27.4,2.6,9.0,5.7,15.96,89.0,3.0
,"Cody Zeller, CHA",33,19.0,.602,12.0,12.8,15.0,11.4,19.3,15.3,15.96,50.1,1.7
115,"JJ Redick, PHI",70,30.2,.614,16.3,8.0,21.1,0.5,8.3,4.5,15.92,171.3,5.7
116,"Kyle Anderson, SA",74,26.7,.582,25.3,11.8,13.8,4.7,17.6,11.1,15.91,159.8,5.3
117,"Fred VanVleet, TOR",76,20.0,.556,26.8,8.2,19.5,1.9,11.5,6.8,15.90,111.2,3.7
118,"Harrison Barnes, DAL",77,34.2,.539,9.4,7.3,23.5,3.1,17.1,9.9,15.89,212.1,7.1
,"Spencer Dinwiddie, BKN",80,28.8,.527,32.6,8.0,21.5,1.8,10.2,6.0,15.89,168.1,5.6
120,"Dario Saric, PHI",78,29.6,.582,15.2,11.1,20.2,7.5,16.4,12.1,15.88,151.0,5.0
121,"Thabo Sefolosha, UTAH",38,21.2,.591,10.1,9.2,15.4,4.1,18.4,11.3,15.86,64.5,2.2
122,"Dewayne Dedmon, ATL",62,24.9,.599,13.0,12.4,16.2,7.2,28.1,17.7,15.85,120.8,4.0
123,"James Johnson, MIA",73,26.6,.575,25.3,12.8,19.3,3.5,17.2,10.3,15.82,125.3,4.2
124,"John Henson, MIL",76,25.9,.582,14.8,10.9,14.2,9.0,21.5,15.3,15.78,152.3,5.1
125,"Bam Adebayo, MIA",69,19.8,.570,17.2,11.3,15.4,9.7,21.6,15.6,15.74,104.9,3.5
126,"Lauri Markkanen, CHI",68,29.7,.552,7.2,7.6,20.5,4.0,23.7,13.5,15.68,126.0,4.2
127,"Evan Fournier, ORL",57,32.2,.577,14.5,8.3,22.2,1.4,9.5,5.4,15.61,140.1,4.7
128,"Omri Casspi, GS",53,14.0,.632,15.7,11.4,15.4,4.9,24.0,15.1,15.56,0.0,0.0
129,"Ed Davis, POR",78,18.9,.607,9.0,14.8,11.5,13.7,28.8,21.3,15.55,88.8,3.0
130,"Ish Smith, DET",82,24.9,.525,27.3,8.2,21.4,1.4,10.9,6.1,15.50,137.1,4.6
131,"Taj Gibson, MIN",82,33.3,.610,9.8,8.8,14.0,8.1,16.7,12.3,15.45,160.9,5.4
132,"Ricky Rubio, UTAH",77,29.3,.537,26.4,13.3,23.2,2.2,15.3,8.8,15.43,148.9,5.0
133,"D.J. Augustin, ORL",75,23.5,.615,27.8,11.9,19.0,1.9,8.2,5.0,15.40,115.6,3.9
134,"Tomas Satoransky, WSH",73,22.5,.615,36.0,10.4,14.8,5.0,11.1,8.0,15.35,119.0,4.0
135,"D'Angelo Russell, BKN",48,25.7,.509,22.1,13.1,30.6,2.6,13.8,8.1,15.31,79.3,2.6
136,"Jayson Tatum, BOS",80,30.5,.586,10.8,9.6,18.3,2.3,15.6,9.0,15.29,174.5,5.8
137,"Rajon Rondo, NO",65,26.2,.522,44.5,12.6,19.2,2.0,14.3,8.4,15.28,108.9,3.6
138,"Eric Gordon, HOU",69,31.2,.578,11.3,9.6,23.3,1.3,7.5,4.4,15.22,151.8,5.1
139,"Ekpe Udoh, UTAH",63,12.9,.560,24.4,9.2,9.2,9.6,11.4,10.5,15.19,55.5,1.9
140,"Terry Rozier, BOS",80,25.9,.520,19.7,6.8,20.1,3.4,16.3,9.9,15.12,127.2,4.2
141,"Dejounte Murray, SA",81,21.5,.485,22.2,12.9,20.8,7.0,22.4,14.6,15.09,106.5,3.6
,"Dwyane Wade, CLE/MIA",67,22.9,.500,20.1,12.4,23.8,3.7,14.6,9.2,15.09,105.1,3.5
143,"Ersan Ilyasova, ATL/PHI",69,25.1,.558,10.8,8.6,16.9,7.6,18.1,12.9,14.94,88.8,3.0
144,"Trevor Booker, IND/BKN/PHI",68,17.0,.557,15.6,11.2,15.6,0.0,0.0,0.0,14.91,58.9,2.0
145,"Amir Johnson, PHI",74,15.8,.575,25.1,11.7,13.0,11.8,18.4,15.2,14.90,75.1,2.5
146,"Thaddeus Young, IND",81,32.2,.528,13.1,9.0,16.5,8.0,14.1,11.1,14.83,129.7,4.3
147,"Kevon Looney, GS",66,13.8,.588,14.0,10.3,11.7,11.0,15.2,13.2,14.82,58.6,2.0
148,"Jeff Green, CLE",78,23.4,.587,11.1,8.4,18.0,3.7,11.2,7.5,14.80,117.3,3.9
149,"Robin Lopez, CHI",64,26.4,.552,13.5,11.7,19.6,8.2,10.3,9.2,14.77,105.2,3.5
150,"Serge Ibaka, TOR",76,27.5,.574,6.3,9.1,18.0,4.3,21.0,12.8,14.72,100.6,3.4
151,"Marcin Gortat, WSH",82,25.3,.546,17.1,11.2,15.2,9.9,24.0,17.0,14.70,127.0,4.2
152,"Gorgui Dieng, MIN",79,16.9,.543,12.6,10.5,15.7,9.1,22.2,15.6,14.69,81.4,2.7
153,"Zach LaVine, CHI",24,27.3,.499,13.9,8.3,28.4,1.4,14.4,7.7,14.65,35.8,1.2
154,"Kris Dunn, CHI",52,29.3,.488,26.4,12.8,25.2,1.6,14.4,7.8,14.58,81.6,2.7
155,"Marcus Morris Sr., BOS",54,26.7,.541,8.8,8.0,21.6,3.3,18.4,11.0,14.57,66.0,2.2
156,"Pascal Siakam, TOR",81,20.7,.549,20.9,8.8,15.6,5.4,18.6,12.1,14.54,76.2,2.5
157,"Kent Bazemore, ATL",65,27.5,.547,19.8,13.7,22.1,1.6,13.9,7.7,14.51,107.0,3.6
158,"Tim Hardaway Jr., NY",57,33.1,.533,13.1,7.8,23.0,1.9,11.3,6.6,14.48,112.1,3.7
159,"Nicolas Batum, CHA",64,31.0,.523,29.4,11.0,19.1,3.1,13.8,8.4,14.45,116.8,3.9
160,"Frank Kaminsky, CHA",79,23.2,.545,12.9,6.6,19.7,2.7,14.5,8.5,14.42,79.9,2.7
,"Joe Ingles, UTAH",82,31.5,.623,30.0,12.2,16.5,1.1,13.9,7.6,14.42,150.8,5.0
162,"Mike Muscala, ATL",53,20.0,.597,11.8,9.7,14.9,5.9,18.3,12.1,14.39,45.7,1.5
163,"Rodney Hood, CLE/UTAH",60,26.9,.546,9.8,7.2,17.2,1.6,9.9,5.8,14.38,93.6,3.1
164,"Skal Labissiere, SAC",60,20.7,.513,11.0,11.1,20.1,8.7,18.1,13.2,14.33,52.5,1.7
165,"DeMarre Carroll, BKN",73,29.9,.550,12.9,9.0,18.9,5.1,18.4,11.7,14.31,124.0,4.1
,"Malcolm Brogdon, MIL",48,29.9,.578,20.0,8.7,18.5,1.9,10.8,6.4,14.31,70.9,2.4
167,"Jerian Grant, CHI",74,22.8,.528,33.6,8.8,18.6,1.9,9.3,5.4,14.30,83.1,2.8
,"Caris LeVert, BKN",71,26.3,.525,23.6,12.1,22.6,3.0,11.9,7.4,14.30,105.7,3.5
169,"Tarik Black, HOU",51,10.5,.582,6.4,17.3,14.4,13.3,20.8,17.1,14.29,22.3,0.7
170,"Tyson Chandler, PHX",46,25.0,.658,15.6,17.4,10.3,12.2,26.8,19.4,14.26,62.9,2.1
171,"Kyle Kuzma, LAL",77,31.2,.549,10.0,9.9,21.3,3.9,17.4,10.7,14.22,97.3,3.2
172,"Marco Belinelli, ATL/PHI",80,24.3,.581,13.7,8.7,20.3,1.1,7.3,4.3,14.20,107.4,3.6
173,"Shabazz Napier, POR",74,20.7,.544,18.0,10.8,19.2,1.9,10.1,6.0,14.18,72.9,2.4
174,"Bismack Biyombo, ORL",82,18.2,.556,11.6,14.7,14.0,10.5,24.0,17.2,14.15,79.2,2.6
175,"Davis Bertans, SA",77,14.1,.588,14.9,7.2,16.9,1.8,13.9,7.8,14.13,57.2,1.9
176,"Gerald Green, HOU",41,22.7,.566,5.0,6.3,20.6,1.8,14.2,8.1,14.10,50.0,1.7
,"Tyus Jones, MIN",82,17.9,.572,35.4,9.0,13.8,1.2,9.2,5.2,14.10,67.8,2.3
178,"Cameron Payne, CHI",25,23.3,.498,30.5,9.7,20.2,3.2,9.8,6.4,14.04,26.4,0.9
179,"JaMychal Green, MEM",55,28.0,.530,11.4,11.0,17.0,10.8,24.4,17.4,14.00,57.5,1.9
180,"Eric Moreland, DET",67,12.0,.531,30.7,16.2,10.1,10.9,27.6,19.1,13.99,29.9,1.0
181,"Bojan Bogdanovic, IND",80,30.8,.605,10.2,9.1,17.9,1.4,10.9,6.2,13.98,128.1,4.3
182,"Danilo Gallinari, LAC",21,32.0,.545,11.3,7.2,19.6,1.5,14.9,8.3,13.96,34.6,1.2
183,"Mike James, NO/PHX",36,19.1,.469,23.6,9.2,25.8,2.0,12.2,7.0,13.94,0.0,0.0
184,"Marvin Williams, CHA",78,25.7,.603,12.3,8.5,14.1,3.9,16.3,10.0,13.90,71.8,2.4
,"Brandon Ingram, LAL",59,33.5,.536,18.2,11.8,21.8,3.1,13.8,8.5,13.90,100.1,3.3
186,"Anthony Tolliver, DET",79,22.2,.663,13.3,8.5,14.2,3.1,12.3,7.6,13.89,62.7,2.1
187,"Marreese Speights, ORL",52,13.0,.539,8.8,8.8,25.1,3.4,18.4,10.8,13.76,22.7,0.8
188,"Mario Hezonja, ORL",75,22.1,.544,12.4,10.1,18.8,2.7,16.1,9.3,13.73,79.9,2.7
189,"Mike Scott, WSH",76,18.5,.599,11.2,11.0,19.0,4.0,15.8,9.9,13.72,46.7,1.6
190,"Jaylen Brown, BOS",70,30.7,.562,10.0,10.8,20.1,3.4,14.0,8.8,13.69,102.4,3.4
191,"Chandler Parsons, MEM",36,19.2,.578,19.7,10.0,18.0,2.3,13.0,7.5,13.67,32.7,1.1
192,"Tristan Thompson, CLE",53,20.2,.569,9.7,10.6,11.8,13.4,23.3,18.4,13.66,49.0,1.6
,"Reggie Bullock, DET",62,27.9,.615,13.4,6.6,15.1,1.7,8.3,4.9,13.66,81.7,2.7
194,"Josh Richardson, MIA",81,33.2,.551,17.5,10.6,17.6,2.9,9.0,5.9,13.60,124.3,4.1
195,"Bogdan Bogdanovic, SAC",78,27.9,.556,21.4,10.4,19.5,1.6,10.5,5.8,13.51,97.6,3.3
196,"Maxi Kleber, DAL",72,16.8,.576,12.3,7.2,12.9,6.3,15.6,10.8,13.45,35.1,1.2
197,"Kyle Korver, CLE",73,21.6,.652,13.4,8.4,15.2,0.7,10.9,5.9,13.41,68.3,2.3
198,"Joe Harris, BKN",78,25.3,.634,14.5,10.3,16.0,2.7,11.3,7.0,13.39,85.2,2.8
199,"Shelvin Mack, ORL",69,19.8,.518,33.3,10.9,18.5,1.8,11.6,6.7,13.35,47.9,1.6
,"George Hill, CLE/SAC",67,27.0,.580,21.9,10.4,15.2,2.6,8.9,5.7,13.35,63.4,2.1
201,"Markieff Morris, WSH",73,27.0,.566,14.0,12.5,18.8,4.3,19.2,11.8,13.30,52.8,1.8
202,"Jonas Jerebko, UTAH",74,15.3,.586,9.7,6.2,14.6,5.4,19.1,12.3,13.25,29.7,1.0
203,"Kentavious Caldwell-Pope, LAL",74,33.2,.561,14.2,8.5,16.3,2.6,14.1,8.4,13.22,99.7,3.3
204,"Channing Frye, CLE/LAL",53,13.1,.599,13.6,7.5,14.7,1.9,19.4,10.8,13.16,17.2,0.6
205,"Alec Burks, UTAH",64,16.5,.527,11.3,10.1,21.2,2.1,18.4,10.3,13.13,41.6,1.4
206,"Raymond Felton, OKC",82,16.6,.495,23.9,8.9,21.0,2.0,11.0,6.3,13.11,43.0,1.4
207,"Andrew Wiggins, MIN",82,36.3,.505,9.2,7.9,22.2,3.1,10.8,6.9,13.10,115.8,3.9
208,"Tyler Cavanaugh, ATL",39,13.3,.567,13.4,6.5,14.0,9.7,17.6,13.7,13.09,12.3,0.4
209,"Devin Harris, DAL/DEN",71,18.9,.563,20.1,10.0,20.8,1.0,9.8,5.3,13.08,41.6,1.4
,"C.J. Miles, TOR",70,19.1,.545,7.5,5.3,20.9,1.5,11.0,6.4,13.08,51.4,1.7
211,"Tyler Johnson, MIA",72,28.5,.549,16.3,8.0,17.9,1.9,11.7,6.8,13.07,78.6,2.6
212,"Courtney Lee, NY",76,30.4,.564,16.8,7.8,16.6,1.4,9.3,5.4,13.06,88.4,2.9
,"Justin Anderson, PHI",38,13.7,.540,9.6,6.2,18.3,5.4,13.6,9.6,13.06,19.9,0.7
,"Jamal Crawford, MIN",80,20.7,.519,17.3,8.9,23.2,1.4,5.5,3.5,13.06,63.2,2.1
215,"Frank Mason III, SAC",52,18.9,.480,22.9,10.1,22.7,3.3,12.1,7.5,13.02,29.7,1.0
216,"Robert Covington, PHI",80,31.6,.563,13.2,10.7,16.5,2.4,15.5,9.2,12.98,93.5,3.1
217,"Manu Ginobili, SA",65,20.0,.553,20.7,13.3,21.5,1.6,10.6,6.1,12.95,47.4,1.6
218,"Taurean Prince, ATL",82,30.0,.549,14.7,13.1,21.2,2.3,15.3,8.8,12.90,88.3,2.9
219,"Dennis Smith Jr., DAL",69,29.7,.473,21.6,11.7,28.3,2.6,11.8,7.0,12.89,57.8,1.9
220,"Quinn Cook, GS",33,22.4,.593,23.2,8.3,17.2,1.6,10.2,6.2,12.88,20.8,0.7
221,"Noah Vonleh, CHI/POR",54,16.2,.509,10.5,9.6,17.2,8.6,30.2,19.2,12.85,17.7,0.6
222,"Jonathon Simmons, ORL",69,29.4,.555,14.4,12.3,20.9,3.3,9.7,6.5,12.80,69.6,2.3
,"Tony Parker, SA",55,19.5,.498,28.5,9.9,21.3,0.7,9.2,4.9,12.80,28.7,1.0
224,"Carmelo Anthony, OKC",78,32.1,.503,7.1,6.8,22.3,2.9,17.7,10.0,12.78,47.7,1.6
225,"Andrew Harrison, MEM",56,23.7,.534,23.4,10.7,19.7,2.0,9.7,5.7,12.72,43.9,1.5
226,"Isaiah Thomas, CLE/LAL",32,26.9,.508,21.1,13.1,28.2,2.2,6.3,4.2,12.63,20.9,0.7
227,"Nemanja Bjelica, MIN",67,20.5,.581,16.3,9.8,13.9,4.4,18.8,11.5,12.62,22.8,0.8
228,"Austin Rivers, LAC",61,33.7,.526,19.7,8.9,20.4,1.5,6.2,3.9,12.60,49.2,1.6
